Trip Energy Consumption,Vehicle ID,Trip Distance,Time of Day,Day of the Week,Longitude,Latitude,Speed,Current,Total Voltage,Maximum Cell Temperature of Battery,Minimum Cell Temperature of Battery,Trip Time Length
10.528,24,36,10.57746479,4,121.3562869,31.28837993,239.943662,17.74508515,299.5098592,13.73239437,12.74647887,86
5.824,24,19,12.63043478,4,121.2091921,31.2869602,217.173913,17.66958005,297.7521739,19.69565217,18.10869565,59
2.464,24,7,21.48571429,4,121.1939914,31.2900036,34.45714286,4.628586372,304.6114286,18,16,36
3.36,24,16,0.759259259,5,121.3355459,31.26040137,178.1296296,6.809274189,301.9203704,16,13.61111111,48
4.256,24,13,2.530612245,5,121.282899,31.26885527,354.2244898,23.29797474,291.8040816,17.04081633,15,28
10.752,24,44,17.29090909,3,121.40575,31.28636167,61.41818182,5.560014918,305.7309091,18,17,144
4.256,24,16,1.983333333,4,121.271858,31.39148479,2.343333333,0.418014898,309.1873333,22.99333333,21.99333333,205
4.704,24,29,8,4,121.408085,31.32580975,127.375,5.712514962,305.425,16.375,14.625,32
4.928,24,21,13.51351351,4,121.5093457,31.26971659,27.16216216,2.04866359,307.9810811,19.86486486,18.62162162,80
3.584,24,16,14.33333333,4,121.5375373,31.24362792,38.41666667,4.066681679,305.8166667,20,18.41666667,32
2.688,24,16,16.25,4,121.5499653,31.1934055,83,2.6250149,309.475,20.25,18.25,18
4.928,24,20,19.35,4,121.4310607,31.29077475,60.1,6.750015035,302.315,19.2,17.75,60
4.256,24,24,9,5,121.3414993,31.24478286,32.14285714,1.871443486,301.8285714,13.71428571,11.71428571,28
3.808,24,20,12.76363636,5,121.3932675,31.21994549,46.50909091,2.307287668,308.1381818,16,14.54545455,108
5.376,24,20,10.53333333,6,121.2953033,31.26606273,31.26666667,6.226681723,302.1733333,14.06666667,12.93333333,39
8.736,24,37,15.54901961,6,121.308533,31.28974288,29.47058824,2.660799226,312.3196078,17.15686275,16,123
1.568,24,7,18.12790698,6,121.1921466,31.43880991,3.302325581,0.208154441,304.9267442,18,16,141
3.584,24,8,8.55952381,0,121.2400537,31.37367258,5.642857143,8.494062631,295.4535714,11.78571429,10.80952381,152
1.792,24,8,18,0,121.2444465,31.36498417,31.83333333,3.466681607,308.3833333,15,14,26
3.808,24,12,9.195121951,1,121.1928097,31.43695761,6.292682927,1.324405089,307.4097561,11.85365854,10.85365854,148
10.304,24,39,16.94495413,1,121.1909895,31.31424654,15.03669725,2.346803997,302.712844,14.63302752,13.88073394,241
3.136,24,14,11.81818182,4,121.2171625,31.29759395,3.943181818,0.859105809,308.2454545,10.80681818,8.863636364,157
15.904,24,64,14.56818182,4,121.2839736,31.29044695,12.59090909,1.940924033,301.6590909,18.61363636,17.56818182,139
3.584,24,14,17.84210526,4,121.3074959,31.26847984,34.05263158,5.100014942,304.8210526,20.52631579,18.31578947,51
1.344,24,6,19.609375,4,121.3682731,31.26593637,3.03125,1.092202403,303.2046875,20,17.03125,141
3.584,24,16,14.76744186,5,121.337043,31.1715884,15.08139535,0.912805603,297.2755814,11.3372093,10.3255814,175
3.36,24,15,22,5,121.2420938,31.11394285,19.53846154,0.261553362,309.1846154,17.69230769,16.69230769,36
8.736,24,32,2.947115385,6,121.2550031,31.35552992,5.120192308,1.261072599,302.6774038,22.76923077,20.77884615,165
4.032,24,8,15,6,121.1831764,31.36011813,15.125,3.237514926,307.7125,19.875,18.875,28
3.136,24,10,16.32394366,6,121.2249312,31.38763596,2.464788732,0.752127584,305.8507042,20.91549296,19,149
1.792,24,10,19.96385542,6,121.17517,31.35818513,7.590361446,0.2506173,304.6554217,17,14,140
9.408,24,46,13.125,0,121.3722202,31.21248464,5.75,0.216681568,300.2305556,14.44444444,13.44444444,159
4.256,24,24,16,0,121.3264347,31.2904545,48.58333333,3.75834825,299.5916667,16.66666667,15.91666667,38
1.568,24,7,18.89830508,1,121.2480569,31.34807968,2.694915254,0.084760666,309.4610169,18,17,124
2.24,24,11,21.29268293,1,121.2844779,31.40481544,5.719512195,0.637819771,308.4195122,17.98780488,16.98780488,142
1.568,24,8,22.66666667,1,121.2395527,31.39198157,22.47619048,1.357157783,308.452381,17,16,45
5.376,24,23,8.348314607,2,121.2826622,31.3663611,8.685393258,0.888778949,304.2359551,13.95505618,12.95505618,174
1.792,24,8,18.42253521,2,121.2286628,31.31925728,3.873239437,0.32677547,302.6,13,12.97183099,142
2.912,24,6,2,3,121.24486,31.358693,91,29.73751555,291.1375,15.125,14.375,8
9.184,24,31,12.93975904,3,121.4324972,31.24783554,17.40963855,3.854231785,304.6614458,18.93975904,16.93975904,183
10.976,24,43,19.03061224,3,121.1910347,31.16319898,23.89795918,1.536749603,299.6469388,18.36734694,17.26530612,213
1.792,24,9,10,2,121.130829,31.16812875,116.625,9.700014813,308.1625,10.125,9.125,22
6.72,24,31,14.41666667,4,121.146287,31.18526542,44.41666667,0.933348243,303.6625,13.75,13.16666667,75
3.36,24,19,18.54545455,4,121.1761447,31.25547891,26.45454545,1.745469473,308.5,17,16,38
3.584,24,18,22.13829787,4,121.2133154,31.38209072,2.510638298,0.143631925,305.8468085,16.96808511,14.96808511,151
5.824,24,18,8.4375,5,121.1901131,31.34054369,31.375,15.21251531,298.98125,9.6875,8.0625,35
3.584,24,13,10.2962963,5,121.2535186,31.28380867,3.592592593,1.633348245,302.3296296,12.92592593,11.85185185,53
2.464,24,11,11.04761905,5,121.2747023,31.27782833,24.42857143,1.957157861,303.4,13.14285714,12.0952381,48
5.152,24,18,9,6,121.1951302,31.30043516,45.03125,6.768764988,308.653125,18.40625,17.375,46
4.48,24,23,10.84,6,121.1836516,31.28440555,4.11,0.435014906,306.371,19,17,176
5.376,24,29,13.98591549,6,121.1607018,31.30262577,28.50704225,2.219733216,303.7760563,17.01408451,15.23943662,163
2.016,24,10,16.91836735,6,121.1663142,31.27992477,17.53061224,0.795933278,302.455102,16,14.24489796,185
4.032,24,11,17.25,0,121.1768858,31.28815225,47.5,4.600014825,296.1375,9.375,8.875,45
6.944,24,24,7.222222222,1,121.245671,31.3960858,15.53174603,1.670649864,303.6960317,12.8015873,10.92857143,167
6.944,24,30,19.71428571,1,121.2500211,31.417944,68.35714286,3.421443443,309.9214286,12,10.21428571,60
9.184,24,39,13.36842105,2,121.2216004,31.41805405,9.184210526,0.400014905,305.0394737,12.02631579,10.31578947,116
3.584,24,14,18.15189873,2,121.206677,31.28237646,5.240506329,0.64558453,301.964557,14,11.97468354,156
1.568,24,9,9,5,121.1842584,31.29414059,46.23529412,0.500014906,302.7294118,9.705882353,9.529411765,18
2.464,24,12,15.42553191,5,121.2069422,31.29136104,15,1.327674475,309.0744681,15,14.82978723,82
7.616,24,34,17.15555556,5,121.4826218,31.25774869,37.46666667,3.13334829,304.6511111,16.93333333,15.93333333,104
2.016,24,9,22.76923077,5,121.5337489,31.22841923,6.076923077,2.400014943,304.8730769,16.88461538,15.26923077,37
14.56,24,58,2.517241379,3,121.2681316,31.17317693,38.96551724,4.606911542,302.1724138,9.965517241,9.103448276,78
3.136,24,6,9.014084507,4,121.1234062,31.15724328,8.549295775,2.125367058,307.4619718,4.718309859,4.450704225,129
9.856,24,38,15.53333333,0,121.131432,31.20076933,56.36666667,8.056681597,302.2866667,6.633333333,5.433333333,91
11.2,24,40,16.39534884,4,121.3329209,31.2185094,55.25581395,6.50001498,303.8860465,11.13953488,10.3255814,120
9.184,24,39,20.34666667,4,121.1876063,31.34599011,5.12,1.004014912,302.8506667,14.84,13.84,147
3.808,24,11,21.80645161,4,121.1595908,31.30339565,19.48387097,2.251627856,300.0774194,14.67741935,13.5483871,57
1.568,24,6,7.84,5,121.1967167,31.28663801,11.58762887,0.832014908,296.81,12.71,10.87,80
4.928,24,22,17.18390805,5,121.1380773,31.15765679,3.885057471,0.588520653,307.8896552,14.95402299,13.89655172,156
8.736,24,42,1.46875,6,121.3290605,31.1597705,23.3125,4.525014913,302.61875,11,9.125,68
12.32,24,46,5.084142395,6,121.2797273,31.37989306,1.381877023,0.213930767,295.1899676,18.96440129,16.96440129,165
2.464,24,13,15,2,121.173393,31.312586,35.25,0.96251495,306.5125,8.375,7.75,30
10.08,24,44,20.66666667,2,121.478933,31.28464279,8.333333333,0.797792698,303.3255556,14.53333333,13.57777778,177
2.464,24,14,18.04819277,3,121.396089,31.22735693,6.048192771,0.913267918,305.2084337,16.93975904,15.93975904,149
1.792,24,9,15.05555556,4,121.3562973,31.18008611,0,1.72223715,304.2166667,17.66666667,16.66666667,37
8.512,24,42,12.45614035,5,121.48843,31.24120275,15.25438596,1.80440087,305.0184211,18.98245614,17.97368421,210
2.016,24,8,16,5,121.4989562,31.27515594,37.72222222,4.61668155,303.4333333,17.27777778,16.5,36
1.792,24,7,20,5,121.2336919,31.3768819,24.47619048,1.638110171,304.2761905,19,17.42857143,33
7.84,24,39,10.36363636,6,121.3665311,31.25155048,36.12121212,4.200014946,305.4757576,15.12121212,13.27272727,78
13.216,24,59,18.43478261,6,121.4175641,31.30250809,72.13043478,5.756536796,304.4913043,11.56521739,10.08695652,97
3.136,24,15,13.66666667,0,121.1525331,31.31142737,3.01754386,0.18422543,305.2122807,8.938596491,7.938596491,155
5.152,24,27,10.42857143,2,121.1744476,31.34062222,26.40816327,3.204096608,307.6959184,10.81632653,9.93877551,88
3.36,24,14,14.35294118,2,121.2323559,31.38744124,15.84313725,1.89609338,304.4627451,13.8627451,13.31372549,89
1.344,24,6,17.6,2,121.237766,31.362795,143.2,0.91001494,309.1,17,16.3,14
2.464,24,12,8.375,3,121.288394,31.32326813,50.875,4.212515075,307.5625,10.5,9.5,31
2.464,24,13,8.419354839,4,121.3151897,31.30271813,3.870967742,0.332272969,304.6677419,10,9.903225806,66
3.808,24,12,12.28735632,4,121.2101649,31.27859478,1.862068966,0.05633674,308.0977011,16.8045977,15.85057471,141
5.376,24,14,7,5,121.2317466,31.32273679,8.714285714,3.392872079,303.8,12.78571429,12.21428571,22
2.688,24,9,9.75,5,121.268548,31.384681,41.25,3.80001495,307.6,16.875,15.25,19
2.912,24,11,19,5,121.254401,31.36631982,30.09090909,3.354560409,306.5090909,13.36363636,12,34
9.184,24,34,11.4,6,121.1157644,31.17870601,16.21,3.558014931,304.795,11.62,11.5,186
4.032,24,19,15,6,121.1238236,31.22506144,67.38888889,5.361126061,302.6444444,12.5,12.33333333,44
6.944,24,24,15.3375,0,121.3762227,31.24421849,15.85,1.511264932,305.8625,13.725,12.725,142
7.168,24,25,17.93421053,0,121.2731503,31.339695,28.28947368,3.215804403,302.7276316,14.55263158,13.55263158,181
1.792,24,7,15.36363636,1,121.2406916,31.36446927,17.90909091,1.563651291,308.9454545,15,14.81818182,25
2.912,24,15,20.86363636,1,121.4504636,31.18561959,0,0.618196742,309.0954545,18,16,56
3.136,24,17,12.08333333,2,121.393095,31.23075671,15.83333333,1.563110145,307.6845238,19.07142857,16,189
8.96,24,36,21.56666667,2,121.2980988,31.32387943,45.23333333,0.95001494,302.52,12.86666667,11.26666667,73
1.792,24,11,17.62337662,3,121.2399592,31.39485488,7.051948052,1.074040894,309.8857143,10,10,153
3.808,24,18,8.461538462,4,121.2020699,31.30210756,29.35897436,2.741040567,306.474359,10.53846154,10.33333333,88
2.24,24,13,10,5,121.1821511,31.32395156,14.22222222,1.222237133,305.2777778,13.22222222,12.22222222,28
1.568,24,8,12.94444444,5,121.1606751,31.28896011,8.555555556,0.183348244,305.2222222,16.94444444,16,43
2.912,24,16,14.47619048,5,121.2352664,31.34251835,4.936507937,0.398427598,305.115873,17.92063492,17,151
8.736,24,46,13.08974359,3,121.5489972,31.26309621,14.64102564,1.365399531,305.9846154,18.48717949,17.57692308,209
1.792,24,8,16.62162162,3,121.6083693,31.25532028,2.554054054,0.605420309,304.8797297,19,18,166
10.752,24,57,18.9,3,121.4485485,31.3008129,41.46666667,4.636681619,301.2366667,19.8,19.3,117
2.016,24,8,8.560606061,4,121.257497,31.45606762,4.893939394,0.051530048,309.3651515,21,19,122
1.568,24,8,14,4,121.2168936,31.40360443,10.71428571,2.2714435,311.7142857,22.85714286,22,19
6.272,24,35,14.6875,4,121.3250681,31.29986525,47.5,2.806265049,307.30625,24.25,24.25,59
7.84,24,44,18.14285714,4,121.4829617,31.15013193,84.07142857,1.021443522,310.5928571,26.64285714,26,68
5.824,24,28,22.83333333,4,121.3487662,31.13496844,4.277777778,1.988903883,306.0055556,26.94444444,25.77777778,47
3.136,24,10,8.598290598,0,121.1872357,31.3588775,5.743589744,0.719673025,308.2367521,17.87179487,16.87179487,166
1.568,24,7,14.33333333,0,121.190552,31.36640567,97.66666667,9.850015067,307.55,18,17.33333333,18
1.792,24,9,16,0,121.169904,31.3708,59.25,5.700014925,306.65,20.75,20.25,15
5.152,24,12,7.72972973,1,121.1665304,31.29015843,5.243243243,2.245960863,307.7945946,15.75675676,14.78378378,88
4.256,24,13,9,1,121.2300991,31.29623125,22.375,4.62501495,304.4375,16.875,15.75,23
4.256,24,14,9.511627907,1,121.2636046,31.34835474,21.13953488,3.041875397,304.2418605,17,16,80
3.584,24,9,17,2,121.266637,31.40912975,101.625,11.30001496,303.7375,10.75,9.875,26
1.792,24,6,9,3,121.2177743,31.411415,44.66666667,9.033347933,299.8666667,9.333333333,8.333333333,11
6.048,24,18,10.6875,3,121.1607343,31.29927703,0.125,0.061264901,299.68625,14.825,13.825,157
1.792,24,7,15,5,121.180045,31.32652025,13.5,2.475014925,299.525,11.75,10.75,18
1.792,24,9,15,6,121.1763175,31.35492385,19.53846154,1.530784139,308.3461538,11,10.84615385,28
1.792,24,8,21.5,0,121.2122286,31.34636308,15.23076923,0.469245686,307.8307692,12.92307692,12.84615385,54
1.792,24,6,19.5,4,121.187284,31.2897025,0,1.07501495,308.225,20.5,19.5,13
3.584,24,16,8,3,121.5175942,31.10348667,0,0.733348233,306.2444444,11.88888889,11.33333333,41
4.256,24,21,4.940677966,1,121.3772334,31.24466138,2.813559322,0.412303034,307.9677966,17.96610169,16.98728814,157
1.792,24,9,13.46153846,1,121.4178745,31.24042015,47.38461538,2.884630391,307.7,19.15384615,18.23076923,28
3.36,24,15,20.21428571,1,121.4934392,31.28445196,13.32142857,1.367872052,308.8821429,24,23,92
3.136,24,17,1.712121212,2,121.3843871,31.27697297,6.325757576,0.521984605,305.6151515,22.07575758,22,172
1.344,24,8,20,2,121.4906098,31.2752228,62.8,6.860015,315,23,23,17
4.928,24,17,22.36619718,2,121.2074286,31.28914318,2.971830986,0.173254341,305.0056338,23.98591549,23,152
2.016,24,12,8,3,121.1739445,31.30229638,126,1.18751485,302.7875,16,15,33
4.704,24,22,8.913793103,4,121.370276,31.24354,9.517241379,0.448290772,307.8775862,16.94827586,15.94827586,180
2.912,24,15,15.47058824,4,121.4792677,31.27902653,23.47058824,0.870603148,305.05,20.79411765,19.79411765,95
4.928,24,15,15.4,6,121.3142307,31.3588793,26.5,4.62001499,301.33,19.7,18.7,35
5.376,24,24,18.71428571,6,121.3380596,31.28307733,28.61904762,3.580967353,302.8761905,21,20,71
6.048,24,29,5.666666667,1,121.4897447,31.03180867,13.26666667,0.5800149,306.02,16.4,15.53333333,46
2.016,24,9,8.980769231,3,121.381533,31.1965515,80.03846154,0.703861062,308.7673077,22.05769231,20.15384615,181
1.344,24,8,23,3,121.34648,31.179364,21,1.65001495,307.25,18.5,18,9
4.48,24,25,1.892857143,5,121.2713494,31.27705336,13.35714286,1.525014922,307.2857143,21,20.75,67
4.256,24,16,6,5,121.271745,31.35595924,27.14285714,2.961919624,305.6047619,21.33333333,20.33333333,28
1.344,24,7,21,5,121.3154486,31.26604014,70.14285714,5.457157829,304.0857143,25,24,18
4.256,24,21,18.2,6,121.1758049,31.31192187,103.0666667,2.960014913,304.4666667,25,24,56
3.584,24,15,21.66666667,6,121.1922301,31.33324567,42.2,2.380015019,302.66,25.46666667,24,39
2.24,24,11,12.85714286,1,121.1893267,31.28141171,12,2.400014915,302.6,18,17.57142857,29
3.36,24,17,9,5,121.167175,31.31632404,200.1666667,-0.858318357,302.7916667,19.83333333,19.83333333,52
2.688,24,13,16,5,121.1544295,31.293205,52.5,2.90001493,304.65,25.875,25,25
2.24,24,13,20.23076923,5,121.1844013,31.30092908,35.38461538,2.830784146,304.1307692,23,22,40
9.632,24,43,12.75,0,121.498516,31.5989845,55.5,0.325014875,304.475,22.75,21.75,40
12.992,24,64,15.6,1,121.608011,31.5122066,82.8,4.100014828,304.56,26.4,25.5,76
6.496,24,22,16.5,2,121.5298655,31.0481755,22,14.0500145,301.85,25.5,25,26
1.344,24,7,14.42857143,3,121.4517559,30.92989389,16.17857143,1.067872084,308.9714286,21.71428571,21,71
1.792,24,8,17,3,121.4701827,30.93122333,129.6666667,7.283348273,310.7666667,24,23.66666667,25
8.288,24,38,18.77777778,3,121.4977453,31.13225722,25.44444444,4.288903944,307.8666667,26.55555556,25.55555556,56
9.408,24,38,20.2,3,121.600902,31.2657895,23.3,5.04001495,305.86,27,26.3,53
2.016,24,8,22.01639344,3,121.7209049,31.52216633,3.459016393,0.685260826,297.9852459,28.96721311,28,137
10.08,24,40,6.363636364,5,121.6643735,31.56779327,69.36363636,3.309105846,316.8272727,22.45454545,20.45454545,42
6.272,24,23,15.25,5,121.3848912,31.62799331,1.076923077,0.609630285,305.6326923,21.94230769,20.88461538,166
2.24,24,11,18.57142857,6,121.3774487,31.65560486,83,3.200014929,316.3142857,20.42857143,20,22
2.464,24,11,19,6,121.3735773,31.662138,3.5,1.40001495,308.75,21.33333333,20.5,21
12.32,24,34,16.71428571,1,121.5338696,31.57182214,40.14285714,10.70001484,308.6714286,20.14285714,19.85714286,42
4.704,24,26,7.181818182,3,121.5314647,31.58036864,60.81818182,3.118196636,308.8454545,16.18181818,15.72727273,44
1.792,24,11,12.72413793,4,121.3985942,31.62462766,20.75862069,0.806911459,308.6,21.82758621,20.82758621,86
6.048,24,25,17.4,4,121.5978942,31.59239,54.6,0.92001492,305.82,26.8,25.4,29
4.928,24,17,11,5,121.6178983,31.58833757,10.57142857,3.9571578,308.5571429,21.85714286,20.85714286,30
2.912,24,9,12.89285714,5,121.5178534,31.56845314,21.57142857,3.067872121,309,26.53571429,25.39285714,78
8.736,24,46,7.870967742,0,121.4063754,31.61963184,30.93548387,3.403240688,305.0290323,25.77419355,24.80645161,73
1.12,24,6,10,0,121.4176878,31.62320925,49.25,3.67501485,304.525,25,24,26
5.824,24,23,1.418803419,1,121.6298257,31.5305206,1.333333333,0.565826861,305.9863248,27.98290598,26.00854701,154
1.12,24,7,8.25,1,121.7157005,31.5225685,5.25,0.4187649,304.98125,22,20,43
6.72,24,29,12.69565217,1,121.4535096,31.61516639,6.391304348,0.521754044,306.3652174,25.69565217,25.60869565,76
2.24,24,12,13.88888889,1,121.6080907,31.54963356,3.444444444,0.87779269,304.6777778,27,26.88888889,32
1.568,24,6,14,1,121.6187858,31.54436908,21.76923077,1.253861078,304.4769231,27,27,36
4.48,24,26,15,1,121.5391112,31.57556417,88.5,1.5166816,302.15,28.33333333,27.83333333,36
1.568,24,6,10,2,121.3969216,31.64536413,0,0.77334824,308.5333333,25,23,46
4.032,24,26,11.75,4,121.39128,31.774644,16.25,0.8250149,309.05,25.5,24.75,58
4.48,24,30,13,4,121.226486,31.883528,0,1.675014925,306.175,27.5,26.25,52
3.36,24,20,14,4,121.3374267,31.93889733,0,0.266681567,304.8,29,27,32
3.36,24,19,13,5,121.3813802,31.9005274,162.4,8.38001472,307.04,20,19.4,24
5.152,24,27,15.13235294,5,121.4244898,31.67443185,1.102941176,0.069132547,305.8397059,21.77941176,21.55882353,196
5.152,24,25,6.945454545,6,121.2994519,31.74178131,8.418181818,0.280014905,308.3836364,20.92727273,20.83636364,53
4.48,24,25,7.65,6,121.3690998,31.67380945,21.95,0.4500149,306.51,21.65,20.65,38
0.896,24,6,16.64705882,0,121.3958253,31.62710735,73.29411765,2.247073759,311.5882353,17,17,44
7.616,24,24,2.64375,1,121.6304468,31.53018468,1.76875,0.293139904,304.17625,19.975,19.975,150
4.928,24,15,7.6,1,121.6793477,31.5287797,66.2,12.46001519,300.46,17,16,45
1.12,24,6,18,2,121.4182306,31.62632286,36.71428571,1.100014929,309.2857143,26,24,31
1.12,24,6,19,2,121.4020803,31.63246314,70,2.928586343,309.0571429,26,24.28571429,20
2.24,24,11,20.38461538,3,121.4621063,31.61756029,1.326923077,0.128861061,309.225,28,26.88461538,161
2.464,24,12,5.714285714,4,121.4077871,31.62185766,46.2,6.311443632,307.0714286,22.8,21.8,27
1.568,24,8,7,4,121.36548,31.691545,0,0.700014901,308.85,24,23.5,10
3.136,24,11,19,4,121.437984,31.6373825,96.75,8.025014975,305.85,21.75,20.75,19
14.336,24,60,7.6875,5,121.5659449,31.56145978,66.59375,8.937514884,308.521875,21.625,21.4375,65
4.256,24,26,19.44,5,121.6921757,31.39070054,8.033333333,0.600681559,309.4846667,24,23.94,174
5.6,24,25,17.94927536,0,121.6974309,31.38321525,24.94927536,2.212333762,308.3485507,25.84057971,24.74637681,246
5.376,24,30,14.35135135,4,121.5334099,31.31195772,15.5,0.767582472,307.7027027,20.94594595,20.87837838,172
2.464,24,11,16.52,4,121.5183156,31.29189452,32.88,1.884014923,305.9,22.6,21.88,71
5.6,24,25,11.75,5,121.5481688,31.56195,0,1.22501495,304.175,27,25.75,25
15.232,24,52,16.16666667,5,121.5744588,31.59492394,20.94444444,9.344459428,305.0833333,26.72222222,25.38888889,120
8.512,24,34,7.863636364,6,121.4137058,31.61683889,26.27272727,3.259105858,305.8977273,24.63636364,23.63636364,53
2.688,24,14,10.94186047,6,121.2370968,31.72950744,4.76744186,0.205828865,304.6837209,25,24,143
4.256,24,22,11.44776119,2,121.7164702,31.52354818,2.059701493,0.044791022,305,25.98507463,24.98507463,145
1.792,24,9,10.16666667,0,121.7192356,31.52238548,8.452380952,0.466681569,303.7857143,19.95238095,19.95238095,141
5.376,24,31,7.75,1,121.5392433,31.593727,114.75,15.35001523,307.05,23.5,23.25,30
9.856,24,48,21.26666667,1,121.8341093,31.47060484,3.188888889,0.40779269,304.2344444,30,29,171
4.704,25,11,8.448275862,6,121.2199964,31.31977048,73.24137931,7.580704631,301.2124138,16,15,82
4.032,25,9,12.96666667,6,121.2100007,31.3018688,198.1333333,19.92001503,293.22,17.23333333,16.26666667,27
1.12,25,7,16.80246914,6,121.2052111,31.28973223,31.51851852,1.291990186,306.067284,20,19,128
6.72,25,31,20.84437086,6,121.2120295,31.29217943,91.08609272,4.803988467,296.8509934,20.63907285,18.70529801,176
1.344,25,6,14.175,0,121.2112092,31.29262343,145.075,6.237515138,304.6525,18.725,18,30
6.048,25,37,16.83333333,0,121.3845077,31.26315132,218.1018519,7.288903984,304.2657407,20,19,111
7.168,25,44,15,1,121.3783088,31.27854605,376,21.72704175,300.6648649,18.67567568,18.05405405,72
1.568,25,8,17.24,1,121.2190336,31.31148388,110.08,6.59601514,303.258,22,21,76
1.344,25,7,18,1,121.2133219,31.29618463,248.8125,5.168764944,300.71875,22,21.25,15
1.344,25,7,10.69642857,2,121.1686997,31.28844334,78.73214286,5.096443529,308.075,20.75,19,45
2.24,25,11,15,2,121.1382665,31.28762983,170.7169811,9.164166026,306.3886792,20.9245283,20,39
2.016,25,11,15.66666667,2,121.1629413,31.2814684,230.6,10.14668164,305.0533333,21.33333333,20.5,24
4.256,25,19,16.22222222,2,121.3298907,31.23153203,206.9305556,9.312515011,303.5472222,22,21,57
5.6,25,25,1.912350598,3,121.2641813,31.35673991,99.39840637,4.968540926,307.2808765,23.77689243,22.74501992,148
2.016,25,6,8.366459627,3,121.2503449,31.36938125,22.05590062,1.760884514,305.7273292,21,20,143
5.824,25,25,12.88135593,6,121.400588,31.216038,336.3870968,5.105099719,304.7559322,20.6779661,18.89830508,105
8.288,25,32,14.68518519,6,121.354342,31.23453798,270.88,13.4296447,301.1851852,21.38888889,20.16666667,81
4.256,25,11,21.57246377,6,121.2250014,31.31901536,30.58695652,2.793493206,304.7144928,23,20,162
2.688,25,12,9.176470588,0,121.2494372,31.34543588,281.2941176,17.06472066,300.3058824,15.29411765,13.82352941,52
1.792,25,6,16,1,121.2235241,31.30543053,221.8,13.3266815,305.8733333,19,18,15
1.792,25,10,20,1,121.2591755,31.33901974,138.4074074,4.918533415,308.0518519,19,18,41
4.256,25,16,7.111111111,2,121.2723299,31.35050609,193.7333333,12.09557057,303.6888889,16.4,15.37777778,42
2.24,25,11,17.95180723,2,121.2219421,31.2907152,25.93975904,1.979533041,308.686747,19,18.92771084,150
1.792,25,8,20.5,2,121.2228203,31.30526954,205.6923077,13.12223729,307.2944444,19,19,28
4.928,25,27,7.963963964,3,121.4150898,31.2963346,119.4234234,5.217132108,307.7612613,18.65765766,17.63963964,159
5.376,25,23,11.79591837,3,121.3117394,31.31760465,261.9387755,15.17144357,303.4673469,20.2244898,19.28571429,45
2.24,25,9,12.64705882,5,121.2130304,31.35786676,165.5882353,5.158838642,309.5058824,16.17647059,15.64705882,26
4.704,25,22,13.26470588,5,121.2709017,31.27144771,222.7941176,20.72648545,304.6941176,18.61764706,18.41176471,55
5.824,25,23,15.05504587,5,121.1633907,31.29348734,91.60550459,7.879831557,303.893578,22.60550459,21.65137615,152
1.792,25,9,17.33802817,5,121.2096642,31.29202742,54.73239437,2.619733245,303.6746479,22,21,108
1.568,25,8,18.90384615,5,121.1660977,31.28177123,48.53846154,0.401937978,301.75,22,20.96153846,80
4.256,25,23,18.21428571,6,121.2509583,31.37069443,31.64285714,0.892872057,303.3857143,21,20.92857143,188
0.896,25,7,13,0,121.2714388,31.3317026,170.48,9.196014936,305.7,21,21,24
2.912,25,18,9.170731707,1,121.2048714,31.27950726,124.6829268,5.524405211,307.8817073,16.95121951,16.63414634,150
4.704,25,18,14.30088496,1,121.3370523,31.25968171,84.12389381,4.555767204,305.2628319,18.75221239,17.82300885,131
8.064,25,23,16.50549451,1,121.2076599,31.28625805,123.0989011,11.01100401,302.1901099,21.06593407,19.7032967,113
1.792,25,11,21.14285714,4,121.3506625,31.34787238,204.9047619,9.938110281,295.1428571,15.61904762,15.47619048,21
4.704,25,19,16.25925926,5,121.2646183,31.35048661,202.5555556,12.01483002,305.9962963,19.48148148,18.64814815,58
6.048,25,15,17,5,121.2900089,31.32784981,264.8064516,25.75808011,301.8290323,21.22580645,20.16129032,34
7.84,25,23,18.87591241,5,121.2602392,31.38719214,66.40875912,4.511693755,299.9131387,24.32116788,22.52554745,183
1.344,25,6,15,0,121.2400103,31.38173162,112.0952381,6.861919757,307.7952381,18,17.28571429,22
3.808,25,17,17.81818182,0,121.1626724,31.30166626,51.54545455,2.928940603,308.6057851,18.9338843,18.85123967,173
3.136,25,20,9.836363636,1,121.2579313,31.36615342,89.38181818,2.90001495,307.7054545,15.89090909,14.94545455,81
2.24,25,11,12.62857143,1,121.2496422,31.37683137,125.7714286,1.928586243,312.8942857,17,16.28571429,55
3.36,25,8,8.294117647,2,121.2484202,31.36017318,163.3529412,29.24707496,301.8235294,12.70588235,11.58823529,23
1.792,25,9,15.85294118,4,121.2475099,31.37961318,51.82352941,4.914720768,306.7,6.941176471,5.852941176,49
2.912,25,11,18,4,121.2269116,31.34321893,345,27.64707326,300.0529412,10.52941176,9.352941176,21
2.464,25,7,21.28888889,4,121.223575,31.32061596,44.08888889,4.888903889,302.8988889,12.8,11.75555556,95
3.808,25,13,3.135802469,5,121.1594171,31.29610883,53.42798354,2.853924437,301.191358,14.97119342,11.99176955,146
2.016,25,6,12,5,121.1892613,31.289454,149.8421053,14.08422549,298.2684211,10.73684211,9.736842105,26
3.36,25,19,15.77173913,5,121.2377337,31.34085479,88.5,4.403275949,298.0652174,15.66304348,14.7826087,126
